39 141
0.00 0.02 0.05 0.07 0.09 0.12 0.14 0.16 0.19 0.21 0.23 0.25 0.28 0.30 0.32 0.35 0.37 0.39 0.42 0.44 0.46 0.49 0.51 0.53 0.56 0.58 0.60 0.63 0.65 0.67 0.69 0.72 0.74 0.76 0.79 0.81 0.88 0.93 1.00
[n]
0.00000 	0.86884 	1.73739 	2.60564 	3.47359 	4.34140 	5.20906 	6.07613 	6.94321 	7.80954 	8.67381 	9.53632 	10.39779 	11.25706 	12.11573 	12.97426 	13.83323 	14.69102 	15.54970 	16.40837 	17.26793 	18.12882 	18.98970 	19.85074 	20.71103 	21.57206 	22.42779 	23.28131 	24.12938 	24.97347 	25.81624 	26.65709 	27.49750 	28.33673 	29.17655 	30.02005 	30.87018 	31.72267 	32.57987 	33.43634 	34.29398 	35.15104 	36.00721 	36.86309 	37.71793 	38.57233 	39.42851 	40.28689 	41.14762 	42.00645 	42.86365 	43.71805 	44.56966 	45.41876 	46.26521 	47.10944 	47.95295 	48.79940 	49.64967 	50.50629 	51.35951 	52.21347 	53.06316 	53.91447 	54.76549 	55.61768 	56.46796 	57.31632 	58.16204 	59.00200 	59.83917 	60.67045 	61.50938 	62.34788 	63.19167 	64.03046 	64.86969 	65.70362 	66.53931 	67.38105 	68.22676 	68.78448 	69.34956 	69.92128 	70.49741 	71.07575 	71.65852 	72.24216 	72.81181 	73.37425 	73.91782 	74.49720 	75.07333 	75.67509 	76.24519 	76.81558 	77.36284 	77.92468 	78.48255 	79.04866 	79.59843 	80.14687 	80.68205 	81.21899 	81.75815 	82.30306 	82.85326 	83.40745 	83.96561 	84.52863 	85.09651 	87.21057 	89.32360 	91.43574 	93.54715 	95.65709 	97.76540 	99.87180 	101.97584 	104.07708 	106.17509 	108.26999 	110.36225 	112.44876 	114.52835 	116.60013 	118.66411 	120.71836 	122.76347 	124.80211 	126.83647 	128.86715 	130.89459 	132.91924 	134.94167 	136.96189 	138.98064 	140.99791 	143.01416 	145.02937 	147.04385 
0.00000 	0.90581 	1.81332 	2.71127 	3.60426 	4.49287 	5.37816 	6.26167 	7.14025 	8.01479 	8.88876 	9.76531 	10.64251 	11.52301 	12.40816 	13.30140 	14.20490 	15.11845 	16.04438 	16.98245 	17.93207 	18.89542 	19.86793 	20.85051 	21.84116 	22.83836 	23.83793 	24.83783 	25.83608 	26.83037 	27.82288 	28.81197 	29.79651 	30.77851 	31.75717 	32.73487 	33.71225 	34.68701 	35.65938 	36.62720 	37.58875 	38.54409 	39.49029 	40.42732 	41.35477 	42.27314 	43.18398 	44.08773 	44.98687 	45.88089 	46.77025 	47.65653 	48.54200 	49.42849 	50.31796 	51.21217 	52.11364 	53.02629 	53.95096 	54.88734 	55.82652 	56.77364 	57.71753 	58.65707 	59.59128 	60.51953 	61.43371 	62.33890 	63.22635 	64.08386 	64.93318 	65.76994 	66.58720 	67.38953 	68.17657 	68.94363 	69.69334 	70.42455 	71.13892 	71.84095 	72.52543 	73.02622 	73.51767 	74.00628 	74.48876 	74.96447 	75.43417 	75.89655 	76.34470 	76.78156 	77.21174 	77.63787 	78.07273 	78.50887 	78.92293 	79.33661 	79.73716 	80.13999 	80.53911 	80.92987 	81.31856 	81.69915 	82.07064 	82.44833 	82.82870 	83.21506 	83.60565 	83.99981 	84.39708 	84.80314 	85.29945 	87.07315 	89.18619 	91.43283 	93.58834 	95.34977 	96.78745 	98.43176 	100.57771 	102.91199 	105.14681 	107.38539 	109.52186 	111.59328 	113.55441 	115.54680 	117.56332 	119.54393 	121.45171 	123.34012 	125.25125 	127.31675 	129.48919 	131.72768 	133.96774 	136.20160 	138.42112 	140.62438 	142.81299 	144.99151 	147.15566 
0.00000 	0.98715 	1.97965 	2.95880 	3.93251 	4.90184 	5.86876 	6.83579 	7.79866 	8.75925 	9.72433 	10.69960 	11.68351 	12.67887 	13.68611 	14.70820 	15.74723 	16.80277 	17.87627 	18.96412 	20.06057 	21.16428 	22.26459 	23.35970 	24.45065 	25.54195 	26.63172 	27.72174 	28.81724 	29.91561 	31.01942 	32.12387 	33.22520 	34.32200 	35.40365 	36.47003 	37.52531 	38.56911 	39.60448 	40.62934 	41.64489 	42.65600 	43.65845 	44.65136 	45.63373 	46.60558 	47.56785 	48.52085 	49.46727 	50.40762 	51.34287 	52.27546 	53.20896 	54.14401 	55.08288 	56.02663 	56.97615 	57.93322 	58.89794 	59.86370 	60.81702 	61.77889 	62.73243 	63.66906 	64.58873 	65.49392 	66.37870 	67.24758 	68.09054 	68.89527 	69.68646 	70.45948 	71.20502 	71.92842 	72.62965 	73.30538 	73.95771 	74.58608 	75.19105 	75.77519 	76.34266 	76.77848 	77.20536 	77.62168 	78.02475 	78.41425 	78.79074 	79.15414 	79.50061 	79.83309 	80.15089 	80.45134 	80.75451 	81.05445 	81.33658 	81.61666 	81.88643 	82.15583 	82.41921 	82.67179 	82.92204 	83.16535 	83.40174 	83.64373 	83.88952 	84.13999 	84.39354 	84.65010 	84.90983 	85.18924 	85.57851 	87.00124 	88.83142 	90.88147 	92.90959 	94.55691 	95.88197 	97.43897 	99.49810 	101.76900 	104.04394 	106.34222 	108.52293 	110.61082 	112.57225 	114.57878 	116.62258 	118.63283 	120.56377 	122.47224 	124.41483 	126.54106 	128.79904 	131.13459 	133.47439 	135.80790 	138.12540 	140.42423 	142.70543 	144.97450 	147.22671 
0.00000 	1.12026 	2.24525 	3.35496 	4.45829 	5.55657 	6.65243 	7.74934 	8.84350 	9.93846 	11.04411 	12.16868 	13.31032 	14.47010 	15.64507 	16.83516 	18.04051 	19.25989 	20.49367 	21.73565 	22.97604 	24.21158 	25.42669 	26.61760 	27.78836 	28.94954 	30.10206 	31.25163 	32.41114 	33.57938 	34.75949 	35.94451 	37.12942 	38.30947 	39.46514 	40.59412 	41.70397 	42.79552 	43.87339 	44.93410 	45.98213 	47.02674 	48.06476 	49.09493 	50.11584 	51.12608 	52.12618 	53.11703 	54.10044 	55.07783 	56.05042 	57.02041 	57.99161 	58.96252 	59.93426 	60.90745 	61.88069 	62.85326 	63.82512 	64.78404 	65.71312 	66.64775 	67.56819 	68.46057 	69.32529 	70.16857 	70.98723 	71.78321 	72.54712 	73.27111 	73.97748 	74.66224 	75.31683 	75.94681 	76.55260 	77.13184 	77.68607 	78.21521 	78.71938 	79.20010 	79.66660 	80.03828 	80.40264 	80.75231 	81.08493 	81.40029 	81.69874 	81.98068 	82.24409 	82.49130 	82.71753 	82.91694 	83.11606 	83.31000 	83.48997 	83.66618 	83.83304 	83.99753 	84.15525 	84.30227 	84.44703 	84.58648 	84.72113 	84.86051 	85.00396 	85.15105 	85.30045 	85.45265 	85.60855 	85.78899 	86.08260 	87.17936 	88.67972 	90.44721 	92.28265 	93.85354 	95.22847 	96.78671 	98.70305 	100.83039 	103.10187 	105.41724 	107.61785 	109.73945 	111.74836 	113.80282 	115.89962 	117.97121 	119.97332 	121.96587 	123.99082 	126.18031 	128.48335 	130.85500 	133.22950 	135.60019 	137.95945 	140.30563 	142.63837 	144.96099 	147.26888 
0.00000 	1.30195 	2.60468 	3.89091 	5.16860 	6.43900 	7.70520 	8.97168 	10.23670 	11.50563 	12.78883 	14.09403 	15.41847 	16.76208 	18.11895 	19.48616 	20.86175 	22.24352 	23.63079 	25.01555 	26.38599 	27.73912 	29.05696 	30.33521 	31.57987 	32.80558 	34.01490 	35.21541 	36.42507 	37.64494 	38.87904 	40.12028 	41.36424 	42.60409 	43.81466 	44.99194 	46.14541 	47.27592 	48.38804 	49.47569 	50.54596 	51.61082 	52.67067 	53.72479 	54.77182 	55.80823 	56.83434 	57.85212 	58.86170 	59.86511 	60.86375 	61.85888 	62.85405 	63.84551 	64.83230 	65.81519 	66.79074 	67.75657 	68.71261 	69.64282 	70.52882 	71.41483 	72.28071 	73.11071 	73.90455 	74.67120 	75.40982 	76.11853 	76.78909 	77.42139 	78.03266 	78.61960 	79.17598 	79.70730 	80.21454 	80.69611 	81.15307 	81.58574 	81.99437 	82.37985 	82.75235 	83.05312 	83.34870 	83.62875 	83.89105 	84.13546 	84.36192 	84.57089 	84.76148 	84.93519 	85.08437 	85.20230 	85.31855 	85.42964 	85.53086 	85.62665 	85.71210 	85.79313 	85.86733 	85.93263 	85.99576 	86.05539 	86.11229 	86.17293 	86.23758 	86.30524 	86.37489 	86.44737 	86.52413 	86.62541 	86.83415 	87.64378 	88.82262 	90.28324 	91.88859 	93.37216 	94.81123 	96.36680 	98.11862 	100.08639 	102.32970 	104.63769 	106.84411 	109.00730 	111.08530 	113.20064 	115.35524 	117.49129 	119.57328 	121.66567 	123.78508 	126.03124 	128.35565 	130.73158 	133.10757 	135.48362 	137.85601 	140.22509 	142.58884 	144.94648 	147.29247 
0.00000 	1.50413 	3.00407 	4.48691 	5.95877 	7.42049 	8.87509 	10.32756 	11.77804 	13.23237 	14.69799 	16.17969 	17.67494 	19.18498 	20.70317 	22.22502 	23.74668 	25.26429 	26.77578 	28.27234 	29.74243 	31.18546 	32.58392 	33.93457 	35.24426 	36.52928 	37.79254 	39.04114 	40.29447 	41.55507 	42.82722 	44.10482 	45.38518 	46.66093 	47.90519 	49.11337 	50.29578 	51.45279 	52.58795 	53.69265 	54.77553 	55.84971 	56.92037 	57.98784 	59.05076 	60.10290 	61.14408 	62.17727 	63.20086 	64.21709 	65.22739 	66.23223 	67.23462 	68.22944 	69.21368 	70.18856 	71.14948 	72.09347 	73.02061 	73.91324 	74.75336 	75.58780 	76.39740 	77.16719 	77.89513 	78.59142 	79.25655 	79.88467 	80.46843 	81.01650 	81.54068 	82.03815 	82.50546 	82.94809 	83.36751 	83.76285 	84.13476 	84.48399 	84.81111 	85.11680 	85.40880 	85.64012 	85.86794 	86.08190 	86.27985 	86.46139 	86.62626 	86.77474 	86.90627 	87.02184 	87.11239 	87.17142 	87.22860 	87.28186 	87.32936 	87.36990 	87.39804 	87.41983 	87.43493 	87.44344 	87.44972 	87.45411 	87.45741 	87.46362 	87.47373 	87.48675 	87.50197 	87.52029 	87.54354 	87.58859 	87.73052 	88.31823 	89.23426 	90.42339 	91.80680 	93.18926 	94.64618 	96.16831 	97.77238 	99.60690 	101.80972 	104.09572 	106.29763 	108.49700 	110.64032 	112.80963 	115.00970 	117.19391 	119.33866 	121.51373 	123.71151 	125.99916 	128.32975 	130.69494 	133.05743 	135.42389 	137.79473 	140.17238 	142.55340 	144.93246 	147.30182 
0.00000 	1.56415 	3.13212 	4.70555 	6.28532 	7.87215 	9.46370 	11.06614 	12.67169 	14.27782 	15.88586 	17.49612 	19.11006 	20.73048 	22.35694 	23.99297 	25.64035 	27.29907 	28.96825 	30.63611 	32.26698 	33.85912 	35.37554 	36.79724 	38.14690 	39.47579 	40.76859 	42.04077 	43.36053 	44.68264 	46.04689 	47.41762 	48.78437 	50.14950 	51.42551 	52.61637 	53.76201 	54.85608 	55.92807 	56.96558 	57.97377 	59.02130 	60.07590 	61.15790 	62.24785 	63.34267 	64.42923 	65.51211 	66.58513 	67.64827 	68.70449 	69.75172 	70.80750 	71.85017 	72.89607 	73.92416 	74.93839 	75.91963 	76.87450 	77.78827 	78.53455 	79.34432 	80.09958 	80.78634 	81.40991 	81.99606 	82.55820 	83.06966 	83.54371 	83.98535 	84.40032 	84.79173 	85.16266 	85.51767 	85.86076 	86.19089 	86.50672 	86.81033 	87.10289 	87.38204 	87.64558 	87.88555 	88.10873 	88.31246 	88.49630 	88.65952 	88.80197 	88.92321 	89.02309 	89.10013 	89.14727 	89.10160 	89.10160 	89.09114 	89.07170 	89.04415 	89.00880 	88.96578 	88.91570 	88.85869 	88.79534 	88.72655 	88.65422 	88.58101 	88.50926 	88.43914 	88.36932 	88.30170 	88.23939 	88.18415 	88.13362 	88.35341 	88.73730 	89.36882 	90.42976 	92.13783 	94.31980 	96.47731 	97.80768 	99.18165 	101.31088 	103.54426 	105.75083 	107.94709 	110.15307 	112.38454 	114.64399 	116.92996 	119.23980 	121.56952 	123.91029 	126.25209 	128.58977 	130.92155 	133.25569 	135.59632 	137.94180 	140.29156 	142.63734 	144.97855 	147.31092 
0.00000 	1.81318 	3.60900 	5.38816 	7.15439 	8.91091 	10.66306 	12.41701 	14.17246 	15.93019 	17.69338 	19.46824 	21.25513 	23.06210 	24.88584 	26.71923 	28.55232 	30.37606 	32.18122 	33.94958 	35.66168 	37.31296 	38.88067 	40.35961 	41.76321 	43.12044 	44.43831 	45.72820 	47.02291 	48.32445 	49.63659 	50.94952 	52.26388 	53.57324 	54.84042 	56.06181 	57.25548 	58.42267 	59.57083 	60.68874 	61.78939 	62.89220 	63.99129 	65.08665 	66.17587 	67.25750 	68.33371 	69.40307 	70.46381 	71.51362 	72.55235 	73.57916 	74.59688 	75.59493 	76.56991 	77.52433 	78.44992 	79.34071 	80.20146 	81.00865 	81.73205 	82.44718 	83.12895 	83.75556 	84.33126 	84.87177 	85.38316 	85.86088 	86.30677 	86.72406 	87.11460 	87.48124 	87.82389 	88.14687 	88.45147 	88.73646 	89.00164 	89.24751 	89.47424 	89.68067 	89.86500 	89.99903 	90.12160 	90.23143 	90.32746 	90.40891 	90.47507 	90.52567 	90.56060 	90.58001 	90.57063 	90.52390 	90.48154 	90.43871 	90.39146 	90.34094 	90.27498 	90.19824 	90.11626 	90.03135 	89.94340 	89.85393 	89.76431 	89.67470 	89.58826 	89.50429 	89.42287 	89.34553 	89.27496 	89.21331 	89.22156 	89.41673 	89.92495 	90.66631 	91.70513 	93.08268 	94.90428 	96.57118 	97.79119 	99.20623 	101.28430 	103.47888 	105.63905 	107.88285 	110.12075 	112.36198 	114.64246 	116.95212 	119.27855 	121.66769 	124.03693 	126.38815 	128.69129 	130.98487 	133.26848 	135.56176 	137.87367 	140.21173 	142.57015 	144.93817 	147.30976 
0.00000 	2.03595 	4.04388 	6.02541 	7.98316 	9.92015 	11.84255 	13.75744 	15.66733 	17.57696 	19.49432 	21.42906 	23.37770 	25.34224 	27.31121 	29.26905 	31.19994 	33.09182 	34.93593 	36.72097 	38.43819 	40.09353 	41.67442 	43.18265 	44.62502 	46.02065 	47.37673 	48.69835 	50.00858 	51.31489 	52.61845 	53.91483 	55.21050 	56.50519 	57.77807 	59.02746 	60.26366 	61.48228 	62.68299 	63.84917 	64.99136 	66.11635 	67.23022 	68.33293 	69.42365 	70.49710 	71.55591 	72.60446 	73.63805 	74.65909 	75.66816 	76.66108 	77.63882 	78.59045 	79.51035 	80.40485 	81.26610 	82.08987 	82.88264 	83.63189 	84.31824 	84.98787 	85.62604 	86.22325 	86.77729 	87.29812 	87.78881 	88.23983 	88.64813 	89.03132 	89.38662 	89.71361 	90.01259 	90.28716 	90.53866 	90.76664 	90.97111 	91.15291 	91.31300 	91.45115 	91.56601 	91.64005 	91.70737 	91.76573 	91.81411 	91.85175 	91.87779 	91.89188 	91.89422 	91.88504 	91.85735 	91.80561 	91.75268 	91.69598 	91.63930 	91.57660 	91.49570 	91.40445 	91.30805 	91.21040 	91.11272 	91.01757 	90.92536 	90.83544 	90.74980 	90.66753 	90.58906 	90.51599 	90.45088 	90.39159 	90.39965 	90.61524 	91.15681 	91.89341 	92.81223 	93.94569 	95.35090 	96.66961 	97.83540 	99.30917 	101.37191 	103.54296 	105.67899 	107.90262 	110.13158 	112.37428 	114.64935 	116.94077 	119.24149 	121.61274 	123.97709 	126.32560 	128.62200 	130.90365 	133.17428 	135.45860 	137.77066 	140.12141 	142.50430 	144.90299 	147.30326 
0.00000 	2.24355 	4.44069 	6.59658 	8.71609 	10.80275 	12.86879 	14.92274 	16.96889 	19.01003 	21.05368 	23.10248 	25.16056 	27.23381 	29.31870 	31.39314 	33.43604 	35.43196 	37.36070 	39.20828 	40.97704 	42.66964 	44.29036 	45.84507 	47.33395 	48.76537 	50.16084 	51.50579 	52.81568 	54.11452 	55.38758 	56.63693 	57.88760 	59.13738 	60.39453 	61.65227 	62.91929 	64.17615 	65.43050 	66.64494 	67.84832 	69.01679 	70.15712 	71.26637 	72.35014 	73.40798 	74.46037 	75.49287 	76.51624 	77.51972 	78.50788 	79.47336 	80.41365 	81.32049 	82.17386 	83.00617 	83.79502 	84.54336 	85.26327 	85.95062 	86.60247 	87.22177 	87.81131 	88.37050 	88.89920 	89.39342 	89.85731 	90.29158 	90.69654 	91.07262 	91.41998 	91.73906 	92.02955 	92.29147 	92.52526 	92.73105 	92.90871 	93.05837 	93.18020 	93.27448 	93.34106 	93.32766 	93.31396 	93.29746 	93.27728 	93.25223 	93.22100 	93.18315 	93.13895 	93.08872 	93.03289 	92.97175 	92.90532 	92.83402 	92.75771 	92.69864 	92.60068 	92.49285 	92.38030 	92.26864 	92.16051 	92.05548 	91.95398 	91.85646 	91.76351 	91.67557 	91.59307 	91.51735 	91.45033 	91.39288 	91.34308 	91.69619 	92.35629 	93.17563 	94.03740 	95.00700 	96.03567 	97.02693 	98.12896 	99.52797 	101.55689 	103.70115 	105.87236 	108.06229 	110.27224 	112.50636 	114.77127 	117.06608 	119.38946 	121.74099 	124.09708 	126.42076 	128.71101 	130.95043 	133.19265 	135.44503 	137.73454 	140.07766 	142.46351 	144.87735 	147.31092 
